timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,etiqueta
1759632533.263868,3955653,-3037677,2761818,-2821064,-3647607,-238713,-6685981,8388607,relajacion
1759632533.2639768,3849339,-3036131,2733445,-2803590,-3698718,-322156,-6790396,8388607,relajacion
1759632533.2640848,3850064,-3038511,2627406,-2908856,-3752935,-319432,-6791397,8388607,relajacion
1759632533.264193,3902329,-2986394,2655909,-3113244,-3816687,-267532,-6741696,8388607,relajacion
1759632533.2643008,3938655,-2949727,2686806,-3257706,-3832556,-231134,-6707914,8388607,relajacion
1759632533.2644155,3935765,-2950144,2679384,-3271832,-3834827,-230968,-6711307,8388607,relajacion
1759632533.2645235,3930372,-2953171,2669237,-3277570,-3839196,-233406,-6717359,8388607,relajacion
1759632533.264632,3922862,-2958876,2656236,-3286558,-3846606,-238884,-6726336,8388607,relajacion
1759632533.2647398,3913131,-2967411,2640199,-3298868,-3857357,-247682,-6738585,8388607,relajacion
1759632533.2648475,3903880,-2975481,2624709,-3310760,-3867634,-255991,-6750429,8388607,relajacion
1759632533.264955,3898513,-2978332,2614943,-3316514,-3871673,-258012,-6756016,8388607,relajacion
1759632533.2650628,3893318,-2981157,2605245,-3322280,-3875739,-260091,-6761572,8388607,relajacion
1759632533.2651715,3885768,-2986853,2592431,-3331392,-3883249,-265538,-6770505,8388607,relajacion
1759632533.265284,3875900,-2995624,2576276,-3344173,-3894406,-274596,-6783083,8388607,relajacion
1759632533.2653942,3866650,-3003799,2560756,-3356278,-3904858,-283037,-6795039,8388607,relajacion
1759632533.324329,3861497,-3006283,2551461,-3361664,-3908616,-284709,-6800175,8388607,relajacion
1759632533.324449,3856351,-3008820,2542116,-3367230,-3912480,-286539,-6805432,8388607,relajacion
1759632533.3245592,3848773,-3014582,2529373,-3376468,-3920008,-292107,-6814389,8388607,relajacion
1759632533.324667,3838728,-3023623,2512990,-3389481,-3931519,-301551,-6827301,8388607,relajacion
1759632533.3247762,3829321,-3031974,2497346,-3401826,-3942357,-310311,-6839511,8388607,relajacion
1759632533.324884,3824261,-3034316,2488394,-3407062,-3945880,-311659,-6844392,8388607,relajacion
1759632533.3249922,3819274,-3036683,2479267,-3412423,-3949521,-313186,-6849411,8388607,relajacion
1759632533.325101,3811841,-3042384,2466489,-3421644,-3957077,-318653,-6858367,8388607,relajacion
1759632533.3252091,3801826,-3051466,2449864,-3434997,-3968796,-328300,-6871502,8388607,relajacion
1759632533.325317,3792413,-3059800,2434068,-3447577,-3979681,-337153,-6883832,8388607,relajacion
1759632533.3254244,3787416,-3062032,2425186,-3452710,-3982967,-338290,-6888374,8388607,relajacion
1759632533.3255324,3782410,-3064461,2416136,-3458055,-3986552,-339764,-6893204,8388607,relajacion
1759632533.3256416,3774864,-3070228,2403373,-3467366,-3994254,-345354,-6902198,8388607,relajacion
1759632533.3257508,3764723,-3079435,2386863,-3480806,-4006124,-355124,-6915476,8388607,relajacion
1759632533.32586,3755321,-3087915,2371183,-3493419,-4017097,-364059,-6927890,8388607,relajacion
1759632533.3844347,3750499,-3089983,2362593,-3498347,-4020135,-365032,-6932293,8388607,relajacion
1759632533.3845446,3745594,-3092238,2353706,-3503614,-4023597,-366454,-6937114,8388607,relajacion
1759632533.3846538,3738034,-3097998,2340971,-3513014,-4031286,-372064,-6946079,8388607,relajacion
1759632533.3847637,3727915,-3107261,2324251,-3526582,-4043263,-382011,-6959417,8388607,relajacion
1759632533.3848722,3718528,-3115746,2308472,-3539219,-4054339,-391048,-6971930,8388607,relajacion
1759632533.3849814,3713656,-3117895,2299972,-3544099,-4057449,-392054,-6976275,8388607,relajacion
1759632533.3850906,3708745,-3120274,2291094,-3549328,-4060952,-393486,-6981058,8388607,relajacion
1759632533.385199,3701117,-3126128,2278394,-3558706,-4068647,-399125,-6990137,8388607,relajacion
1759632533.3853085,3690981,-3135424,2261876,-3572246,-4080664,-409014,-7003531,8388607,relajacion
1759632533.3854172,3681611,-3143881,2246200,-3584858,-4091721,-417999,-7015916,8388607,relajacion
1759632533.3855257,3676771,-3146014,2237761,-3589667,-4094686,-418880,-7020090,8388607,relajacion
1759632533.3856392,3671751,-3148426,2229008,-3594996,-4098181,-420228,-7024811,8388607,relajacion
1759632533.385748,3664068,-3154434,2216267,-3604524,-4106120,-425986,-7033989,8388607,relajacion
1759632533.3858583,3653885,-3163808,2199619,-3618175,-4118281,-436086,-7047541,8388607,relajacion
1759632533.3859673,3644497,-3172206,2184026,-3630742,-4129349,-445101,-7059986,8388607,relajacion
1759632533.4434123,3639669,-3174280,2175736,-3635471,-4132266,-445941,-7064202,8388607,relajacion
1759632533.4435215,3634836,-3176617,2167139,-3640577,-4135597,-447197,-7068858,8388607,relajacion
1759632533.4436302,3627267,-3182497,2154532,-3649906,-4143391,-452862,-7077933,8388607,relajacion
1759632533.4437392,3617051,-3191861,2137959,-3663594,-4155572,-462957,-7091535,8388607,relajacion
1759632533.4438477,3607678,-3200262,2122381,-3676249,-4166586,-471982,-7103995,8388607,relajacion
1759632533.443956,3602741,-3202472,2114037,-3681035,-4169576,-472816,-7108132,8388607,relajacion
1759632533.4440649,3597794,-3204875,2105251,-3686276,-4173134,-474197,-7112930,8388607,relajacion
1759632533.4441726,3590213,-3210738,2092647,-3695691,-4180947,-479944,-7122032,8388607,relajacion
1759632533.4442818,3580081,-3220124,2076146,-3709332,-4193047,-489991,-7135492,8388607,relajacion
1759632533.4443984,3570814,-3228452,2060787,-3721829,-4204012,-498877,-7147741,8388607,relajacion
1759632533.4445076,3565904,-3230482,2052528,-3726566,-4206998,-499702,-7151849,8388607,relajacion
1759632533.4446158,3560928,-3232923,2043844,-3731855,-4210567,-501163,-7156622,8388607,relajacion
1759632533.4447253,3553296,-3238846,2031243,-3741298,-4218404,-506928,-7165764,8388607,relajacion
1759632533.444834,3543118,-3248273,2014720,-3754897,-4230553,-517000,-7179259,8388607,relajacion
1759632533.4449434,3533816,-3256623,1999403,-3767384,-4241408,-525840,-7191533,8388607,relajacion
1759632533.503611,3528909,-3258717,1991164,-3772159,-4244365,-526667,-7195802,8388607,relajacion
1759632533.5037203,3523872,-3261229,1982448,-3777448,-4247913,-528154,-7200725,8388607,relajacion
1759632533.5038292,3516281,-3267056,1969933,-3786816,-4255607,-533822,-7209811,8388607,relajacion
1759632533.5039382,3506216,-3276312,1953564,-3800414,-4267585,-543724,-7223192,8388607,relajacion
1759632533.5040505,3496999,-3284584,1938280,-3812866,-4278364,-552461,-7235459,8388607,relajacion
1759632533.5041597,3492079,-3286751,1929899,-3817712,-4281432,-553455,-7239833,8388607,relajacion
1759632533.5042682,3486950,-3289396,1921045,-3823171,-4285249,-555149,-7244876,8388607,relajacion
1759632533.5043838,3479341,-3295396,1908528,-3832548,-4293049,-560909,-7254072,8388607,relajacion
1759632533.5044937,3469318,-3304664,1892351,-3845909,-4304904,-570795,-7267416,8388607,relajacion
1759632533.5046053,3460116,-3312840,1877235,-3858073,-4315587,-579454,-7279442,8388607,relajacion
1759632533.5047135,3455248,-3314967,1868895,-3862932,-4318831,-580548,-7283856,8388607,relajacion
1759632533.504822,3450124,-3317637,1860033,-3868496,-4322787,-582364,-7289037,8388607,relajacion
1759632533.5049305,3442532,-3323576,1847541,-3877884,-4330601,-588090,-7298120,8388607,relajacion
1759632533.5050387,3432634,-3332665,1831583,-3890970,-4342087,-597539,-7310935,8388607,relajacion
1759632533.5051482,3423525,-3340694,1816741,-3902886,-4352341,-605873,-7322592,8388607,relajacion
1759632533.5639098,3417884,-3345461,1806564,-3908258,-4356634,-608169,-7328311,8388607,relajacion
1759632533.5640204,3460035,-3371325,1683405,-3894196,-4377651,-632628,-7353844,8388607,relajacion
1759632533.5641284,3709628,-3046626,1133633,-3798298,-4360918,-682886,-7355416,8388607,relajacion
1759632533.5642366,3567467,-2503367,433308,-3662088,-4170486,-674958,-7177959,8388607,relajacion
1759632533.5643451,3477032,-1864203,-104414,-3558234,-4035134,-655070,-7054299,8388607,relajacion
1759632533.5644605,4004429,-832588,-418671,-3510614,-4167599,-742561,-7228068,8388607,relajacion
1759632533.5645683,4154301,-170348,-694872,-3455951,-4206145,-798399,-7296465,8388607,relajacion
1759632533.5646763,4027756,185613,-938478,-3364470,-4122472,-779469,-7228782,8388607,relajacion
1759632533.5647843,3803944,387187,-1040332,-3117029,-3792932,-573912,-6899567,8388607,relajacion
1759632533.5648932,3812224,664649,-1081398,-2870906,-3513237,-372085,-6628864,8388607,relajacion
1759632533.565002,4300582,1245621,-1115651,-2785121,-3605604,-406458,-6769410,8388607,relajacion
1759632533.5651095,4498418,1562919,-1144366,-2682823,-3601762,-409219,-6796147,8388607,relajacion
1759632533.5652184,4473099,1677870,-1163733,-2540302,-3474127,-337470,-6682413,8388607,relajacion
1759632533.5653272,4261573,1643003,-1151591,-2321907,-3171762,-156497,-6374553,8388607,relajacion
1759632533.565436,4214996,1720063,-1129097,-2140019,-2952344,-13767,-6160890,8388607,relajacion
1759632533.6241858,4565560,2082380,-1132265,-2146577,-3135762,-138760,-6396632,8388607,relajacion
1759632533.6242957,4660573,2191607,-1110730,-2119206,-3207406,-213426,-6500461,8388607,relajacion
1759632533.6244102,4571708,2083104,-1045432,-2034051,-3136339,-193822,-6442807,8388607,relajacion
1759632533.6245186,4308764,1790543,-959462,-1879909,-2893408,-71972,-6191531,8388607,relajacion
1759632533.6246278,4198306,1603823,-875518,-1776461,-2745991,-3798,-6048947,8388607,relajacion
1759632533.6247363,4470893,1781303,-754144,-1849144,-2988871,-190859,-6349895,8388607,relajacion
1759632533.6248443,4511963,1775480,-612409,-1872597,-3105912,-312907,-6502136,8388607,relajacion
1759632533.6249528,4381325,1604969,-496792,-1838511,-3080856,-341649,-6490514,8388607,relajacion
1759632533.6250656,4098031,1290129,-422360,-1732423,-2880327,-264462,-6279007,8388607,relajacion
1759632533.625173,3972970,1119349,-395544,-1672902,-2772336,-234764,-6174616,8388607,relajacion
1759632533.6252816,4212235,1335751,-388375,-1784387,-3051863,-453832,-6516249,8388607,relajacion
1759632533.6253898,4244724,1371561,-393696,-1835766,-3194691,-597028,-6696269,8388607,relajacion
1759632533.6254983,4125059,1246289,-399951,-1821437,-3185471,-637679,-6700563,8388607,relajacion
1759632533.6256063,3857259,968631,-402347,-1730314,-2994174,-568368,-6496879,8388607,relajacion
1759632533.6257148,3744003,822866,-422424,-1685366,-2894749,-544917,-6400772,8388607,relajacion
1759632533.6845553,3981438,1052224,-443744,-1805609,-3176853,-760159,-6747801,8388607,relajacion
1759632533.684666,4013378,1100187,-451454,-1861212,-3318515,-896669,-6927894,8388607,relajacion
1759632533.6847742,3894685,981632,-463343,-1854521,-3311418,-936511,-6934038,8388607,relajacion
1759632533.6848822,3622241,702738,-489767,-1780376,-3129871,-878171,-6737443,8388607,relajacion
1759632533.6849897,3489789,557270,-526185,-1762971,-3051057,-876334,-6659999,8388607,relajacion
1759632533.6850982,3689578,781219,-554670,-1913767,-3356921,-1109937,-7033764,8388607,relajacion
1759632533.6852064,3686343,816791,-589274,-2000983,-3523924,-1266070,-7239914,8388607,relajacion
1759632533.685315,3543158,691558,-631161,-2022711,-3540132,-1324731,-7268076,8388607,relajacion
1759632533.685423,3268287,420063,-670997,-1961741,-3368478,-1273957,-7078066,8388607,relajacion
1759632533.6855304,3146616,290249,-704314,-1944814,-3287784,-1268061,-6997192,8388607,relajacion
1759632533.685639,3357031,525358,-722626,-2089166,-3581477,-1483434,-7363466,8388607,relajacion
1759632533.685747,3383440,578884,-742407,-2160021,-3729491,-1613892,-7553031,8388607,relajacion
1759632533.685859,3280531,479096,-770018,-2161661,-3726059,-1648310,-7561371,8388607,relajacion
1759632533.6859682,3058647,233600,-797659,-2081301,-3536921,-1579197,-7350671,8388607,relajacion
1759632533.6860764,2993854,129152,-823981,-2049826,-3443058,-1560207,-7255636,8388607,relajacion
1759632533.7439363,3238851,381023,-846839,-2182734,-3721787,-1755263,-7611413,8388607,relajacion
1759632533.744048,3295748,450954,-872038,-2241897,-3854124,-1865831,-7787194,8388607,relajacion
1759632533.744157,3219219,367670,-900137,-2233013,-3836611,-1885976,-7781332,8388607,relajacion
1759632533.7442658,3006773,138454,-930409,-2143446,-3635513,-1809001,-7556914,8388607,relajacion
1759632533.7443736,2929816,46731,-959121,-2106092,-3534457,-1783866,-7454084,8388607,relajacion
1759632533.7444928,3154721,300138,-974396,-2233101,-3803014,-1959595,-7802582,8388607,relajacion
1759632533.7446065,3199193,372052,-991559,-2285557,-3924722,-2051049,-7968537,8388607,relajacion
1759632533.7447152,3118212,294939,-1018449,-2271044,-3899518,-2058327,-7953882,8388607,relajacion
1759632533.7448237,2911436,80479,-1053753,-2175711,-3692551,-1973000,-7718907,8388607,relajacion
1759632533.7449324,2849063,6219,-1090073,-2135587,-3586190,-1941952,-7609858,8388607,relajacion
1759632533.7450402,3081670,270023,-1112984,-2260015,-3843965,-2102766,-7953097,8388607,relajacion
1759632533.7451494,3135058,354234,-1137715,-2308601,-3959429,-2179458,-8111892,8388607,relajacion
1759632533.745258,3064076,290389,-1172201,-2291160,-3932640,-2177549,-8091941,8388607,relajacion
1759632533.745367,2868329,82994,-1212841,-2192317,-3728137,-2087057,-7851045,8388607,relajacion
1759632533.745475,2814008,13200,-1251252,-2148944,-3622653,-2053226,-7740958,8388607,relajacion
1759632533.803668,3049749,276389,-1270294,-2267291,-3870414,-2204449,-8082292,8388607,relajacion
1759632533.8037772,3107693,361780,-1290068,-2307950,-3979063,-2269796,-8234565,8388607,relajacion
1759632533.8038852,3042518,301650,-1316697,-2283599,-3948237,-2258784,-8208337,8388607,relajacion
1759632533.8039925,2851171,102003,-1346148,-2180031,-3743973,-2160970,-7963014,8388607,relajacion
1759632533.8041005,2798651,38056,-1371771,-2133326,-3637053,-2121815,-7851279,8388607,relajacion
1759632533.804207,3032555,298660,-1378954,-2248301,-3877957,-2269006,-8190912,8388607,relajacion
1759632533.804315,3088372,379959,-1389785,-2287341,-3984558,-2330616,-8334494,8388607,relajacion
1759632533.8044329,3020707,318012,-1408283,-2261091,-3952557,-2314328,-8294957,8388607,relajacion
1759632533.8045404,2825174,119422,-1429367,-2154764,-3746745,-2207759,-8042696,8388607,relajacion
1759632533.8046482,2766919,61358,-1446756,-2106612,-3638371,-2161261,-7929704,8388607,relajacion
1759632533.8047564,2986469,311714,-1456199,-2228659,-3881182,-2314381,-8273934,8388607,relajacion
1759632533.8048644,3025529,379647,-1470039,-2276974,-3993331,-2382646,-8388608,8388607,relajacion
1759632533.8049731,2969047,326554,-1467829,-2239337,-3949737,-2350172,-8367409,8388607,relajacion
1759632533.8050814,2800234,141176,-1455596,-2109754,-3722084,-2212223,-8084096,8388607,relajacion
1759632533.80519,2780240,89166,-1441734,-2041534,-3594642,-2138806,-7951246,8388607,relajacion
1759632533.8052988,3056358,353812,-1407973,-2132619,-3804586,-2261814,-8264633,8388607,relajacion
1759632533.8649223,3114246,409775,-1406320,-2175551,-3906771,-2321675,-8388608,8388607,relajacion
1759632533.8650317,3069281,357365,-1387792,-2135903,-3857097,-2279558,-8339649,8388607,relajacion
1759632533.8651402,2873116,153644,-1387919,-2029344,-3645492,-2148762,-8070790,8388607,relajacion
1759632533.865252,2887394,146661,-1322206,-1939867,-3495611,-2042624,-7917684,8388607,relajacion
1759632533.8653612,3345775,591938,-1093334,-1894731,-3578666,-2039669,-8112096,8388607,relajacion
1759632533.8654697,3506274,755416,-944133,-1843656,-3588707,-2008329,-8164390,8388607,relajacion
1759632533.8655777,3442100,694267,-886558,-1803533,-3533847,-1958516,-8107489,8388607,relajacion
